CLONE	CBSD3S	CBSD3S.ebv	CBSD3S.wt	CBSD6S	CBSD6S.ebv	CBSD6S.wt	CBSDRS	CBSDRS.ebv	CBSDRS.wt
UG14_0074	0.028129327	0.024326967	10.00969561	1.060313533	0.991684279	11.51225066	-0.295506784	-0.146360106	1.844575907
UG14_0075	0.176411387	0.160001852	12.66551913	0.75111547	0.697657903	11.02864728	1.257675992	0.622562065	1.842727523
UG14_0084	-0.364884122	-0.322616966	11.10544688	-0.676563399	-0.603559817	8.815945948	-0.49376813	-0.244587208	1.84500071
UG14_0085	-0.238288623	-0.202765688	9.322607582	0.037783969	0.03169399	6.667575028	-0.612824396	-0.201726639	0.96550692
UG14_0086	-0.044807939	-0.038845682	10.12091545	0.075600183	0.067413183	8.796435157	0.408375835	0.202161174	1.842909895
UG14_0087	-0.366453358	-0.325751378	11.40489141	-0.731626641	-0.663311072	9.596091366	-0.858248335	-0.282501099	0.965443633
UG14_0092	0.19293872	0.175028892	12.68013183	-0.082683257	-0.075314546	9.846016029	1.674895136	0.828190975	1.839128373
UG14_0093	-0.147864494	-0.132542718	11.89945271	-0.52694493	-0.477500064	9.569799562	-0.001599835	-0.000792433	1.844819615
UG14_0096	-0.079729928	-0.072070313	12.43702942	-0.586214419	-0.521926333	8.728265139	-0.074234096	-0.036766904	1.844563477
UG14_0104	-0.296654475	-0.260632752	10.7699971	-0.585455364	-0.524985996	9.052429849	0.328979692	0.162891246	1.843606078
UG14_0105	-0.166314852	-0.151310062	12.88126212	-0.554939698	-0.513872925	10.8268591	0.079207958	0.039219559	1.843646175
UG14_0106	-0.481704794	-0.212343291	1.874659653	1.79195817	0.625134535	0.990547422	-1.70459533	-0.561172049	0.965657087
UG14_0107	-0.27408844	-0.240579569	10.72160288	-0.628363381	-0.56615498	9.281203536	0.425906618	0.210910994	1.844036294
UG14_0109	-0.286696338	-0.25196244	10.78608334	0.192777202	0.170535719	8.453766047	-1.737342119	-0.860452342	1.844470251
UG14_0111	-0.175899385	-0.159562897	12.6765122	0.628956072	0.584086067	11.0163879	-0.430676781	-0.213320801	1.84477891
UG14_0112	-0.313635507	-0.271386954	10.03419588	-0.72891392	-0.649811691	8.785092596	-0.662037231	-0.394054495	2.646128473
UG14_0120	-0.118188325	-0.107915027	13.14310107	-0.002908079	-0.002714158	11.3616083	-0.583321435	-0.347260035	2.647086658
UG14_0123	-0.241652303	-0.213608498	11.09235918	0.490975077	0.437754253	8.791200841	0.534329778	0.175811313	0.964907675
UG14_0126	-0.049903074	-0.04325351	10.11098535	0.402089353	0.358499334	8.790673253	1.614541812	0.959592291	2.637797166
UG14_0127	-0.340534274	-0.275990289	7.684306226	-0.124140633	-0.104252904	6.699335561	-0.220626453	-0.109270591	1.84450272
UG14_0128	-0.39241506	-0.359181675	13.32556125	-0.508800857	-0.473619617	11.17689402	-0.241658411	-0.119687953	1.844524284
UG14_0129	0.067099106	0.055909147	8.54754852	0.060886126	0.052415263	7.44590341	0.073034832	0.036169688	1.844265348
UG14_0134	-0.049602242	-0.04409128	11.40276941	-0.490120539	-0.451396703	10.4847513	-0.043571666	-0.02593104	2.645366168
UG14_0141	0.180939181	0.154119744	9.362588862	0.384308035	0.34844456	9.599272596	2.518524942	1.247255985	1.844224059
UG14_0143	0.228442209	0.204875944	11.93109434	0.383630821	0.353278885	10.47751914	0.800416016	0.263465008	0.965443633
UG14_0144	-0.160558213	-0.140011866	10.39731184	-0.724430277	-0.64925183	9.026856937	-0.733775397	-0.241448902	0.964985485
UG14_0145	-0.145440451	-0.127164524	10.52650784	-0.134638887	-0.122177556	9.643509722	-0.410172694	-0.203191677	1.845219079
UG14_0153	-0.382839767	-0.3150158	8.136631452	-0.100586552	-0.084426023	6.684342678	-0.521504384	-0.258246796	1.843976154
UG14_0181	-0.386774134	-0.348146329	12.1615241	-0.651355979	-0.592625368	9.783544278	0.092089721	0.045598054	1.843655825
UG14_0185	-0.251797996	-0.227630259	12.44358892	0.32743926	0.303286235	10.84364341	0.897827908	0.444597831	1.843955173
UG14_0192	-0.302677631	-0.268984315	11.3890302	-0.549799834	-0.500299525	9.791465806	-0.469171676	-0.232377121	1.844624344
UG14_0193	-0.205957345	-0.169336684	8.11203344	-0.549123505	-0.472897509	7.457915617	-0.774163804	-0.254759203	0.965095765
UG14_0195	-0.05600478	-0.049758538	11.37540587	-0.69650445	-0.633910691	9.801275385	-0.294843853	-0.175495212	2.646119567
UG14_0196	-0.158235038	-0.140513247	11.3456855	0.16820853	0.146098943	7.750385467	-0.056196594	-0.02780464	1.841147507
UG14_0201	-0.016038271	-0.014498338	12.44096714	0.562631238	0.520990922	10.82631633	0.36338171	0.216325665	2.64706189
UG14_0207	-0.313388206	-0.266500638	9.297407929	-0.682724572	-0.58768544	7.442857217	0.502882498	0.248910691	1.842445543
UG14_0212	0.073833875	0.064460474	10.45382923	0.509759363	0.461954041	9.572829598	-0.52645444	-0.313300887	2.645170259
UG14_0218	-0.376856795	-0.264388784	4.883065065	0.363692704	0.263689306	4.064557723	-0.839521012	-0.276336811	0.965443633
UG14_0223	-0.18112613	-0.14327746	7.044933541	0.280861232	0.25186336	9.054511591	1.046806343	0.344643294	0.965747935
UG14_0227	-0.136668898	-0.120837889	11.10559701	-0.539471968	-0.473374477	8.128880953	0.364727585	0.180615496	1.844048305
UG14_0229	-0.289022222	-0.243565018	8.950504005	-0.090732777	-0.077214284	7.081373474	-0.82791396	-0.409817485	1.842661676
UG14_0233	-0.280181575	-0.222673575	7.160992092	1.040596384	0.841033571	5.775353243	0.680237208	0.336854033	1.844009779
UG14_0234	-0.286909445	-0.244164891	9.326937276	1.157757013	1.049216468	9.574517527	0.854347949	0.508627966	2.647330691
UG14_0235	0.069348768	0.062977683	12.75330194	0.64611977	0.600441549	11.06309364	0.544904631	0.269804479	1.843606078
UG14_0237	-0.318654941	-0.281711543	11.09940898	-0.141940746	-0.128659126	9.584791098	-0.736013209	-0.364527274	1.844492836
UG14_0241	-0.039567228	-0.034537714	10.44486392	0.12226463	0.108178974	8.461635387	0.420591225	0.138450659	0.965530974
UG14_0243	-0.247863286	-0.220560074	11.46388672	-0.647425653	-0.592730411	10.13085195	0.246610109	0.122089824	1.843146229
UG14_0246	-0.335290015	-0.303273469	12.47997679	-0.301836644	-0.280414237	11.04294925	0.398542261	0.197371654	1.844232174
UG14_0250	-0.353722936	-0.312685747	11.09451798	-0.344348244	-0.314819537	10.05145004	-0.395968844	-0.195974808	1.842156401
UG14_0252	-0.058180554	-0.048385349	8.482655432	-0.488574558	-0.393822176	5.719158268	-1.009089444	-0.499636143	1.843571839
UG14_0253	-0.219005847	-0.197175017	12.17507262	-0.503115283	-0.462038531	10.31176988	0.270655592	0.134057314	1.84471576
UG14_0255	-0.152555712	-0.135506841	11.36107375	-0.110272521	-0.0986951	8.964028262	0.329526608	0.163184659	1.844067018
UG14_0256	-0.297198536	-0.257136066	10.02924644	-0.505811851	-0.453061022	9.000179436	-0.320450546	-0.158699332	1.844260391
UG14_0259	-0.270163492	-0.214709019	7.160674545	1.409872871	0.730559438	1.891460213	NA	NA	NA
UG14_0260	-0.139406514	-0.112931038	7.671069687	1.102513842	0.891049104	5.774698028	-0.253538071	-0.125489876	1.842357417
UG14_0261	-0.387065749	-0.335734329	10.14463698	-0.541581668	-0.479758032	8.511280367	-0.073017905	-0.024038873	0.965688652
UG14_0263	-0.347250865	-0.295692301	9.35068918	-0.265671946	-0.228707258	7.445509432	-0.132794849	-0.07905162	2.646859216
UG14_0265	0.034097645	0.02933448	9.778044591	0.784909159	0.689222887	8.15605298	-0.917148279	-0.545856759	2.645672716
UG14_0268	-0.104890841	-0.08473333	7.592650412	0.561840126	0.476653366	6.988870857	-0.857373556	-0.282075977	0.964776938
UG14_0271	0.279936273	0.247260414	11.05100046	1.570928236	1.441169425	10.25024435	3.079729244	1.524899398	1.843606078
UG14_0274	-0.331977027	-0.293362439	11.07600152	-0.802835953	-0.730750306	9.806020221	-0.790727526	-0.391656984	1.844757982
UG14_0276	-0.062581145	-0.055613251	11.38747779	-0.220564371	-0.201599964	10.03726721	-0.391994644	-0.233313782	2.645949859
UG14_0281	-0.352935233	-0.308644337	10.5359039	0.325142771	0.247745768	4.723336642	-0.440114635	-0.218022822	1.845195909
UG14_0288	-0.290506199	-0.260827392	12.00028784	0.36994504	0.337172005	9.877940379	1.238291376	0.737305352	2.648106747
UG14_0294	-0.355034421	-0.31836431	11.92245261	-0.515824926	-0.453217169	8.179731725	0.638891357	0.316234848	1.842489024
UG14_0296	-0.2625048	-0.235739209	12.01423433	0.602998852	0.547374583	9.661374172	-0.566842729	-0.280759569	1.844704094
UG14_0298	-0.110497944	-0.089528412	7.676055663	-0.807889224	-0.687902265	7.098228844	1.593652576	0.788874746	1.842731507
UG14_0299	0.179919624	0.142819958	7.131059046	-0.219307574	-0.166735763	4.690408575	-1.626346173	-0.535352948	0.96550692
UG14_0301	-0.116604977	-0.098320388	8.97126377	-0.138472925	-0.114338825	6.261916292	-0.78022567	-0.386450385	1.84471576
UG14_0302	-0.199495302	-0.181455746	12.86512067	0.382210161	0.347791178	9.790325894	2.07856693	1.028415548	1.841127219
UG14_0305	-0.362867071	-0.33038694	12.93689468	0.618776406	0.565499366	10.02988288	-0.421460616	-0.20873298	1.844413567
UG14_0308	-0.025944549	-0.021384973	8.19090749	-0.646317653	-0.543253296	6.723553494	-0.719227225	-0.356256629	1.844894548
UG14_0313	-0.306601623	-0.277364748	12.48972234	-0.686449135	-0.634297556	10.69000974	-0.02854891	-0.014134975	1.843428964
UG14_0318	0.729224594	0.64093525	10.79074133	0.227129651	0.205970983	9.608649447	-0.228976296	-0.113397916	1.844263943
UG14_0319	-0.189344277	-0.166368566	10.77485798	0.199519888	0.177440453	8.679329566	1.218539681	0.602080988	1.836630798
UG14_0328	0.227410915	0.184367246	7.693436998	0.100687681	0.084553475	6.698130202	-0.767396461	-0.379901174	1.843010373
UG14_0330	-0.372381877	-0.320150878	9.74940763	-0.354358383	-0.31600599	8.799576776	-0.133292385	-0.066003551	1.84386115
UG14_0332	-0.2003464	-0.178813467	11.63911349	-0.368116259	-0.336468897	10.03789722	-0.720058622	-0.356500428	1.843326958
UG14_0333	1.096873342	0.974704762	11.38509841	-0.802043751	-0.735762142	10.24763002	0.550256529	0.327568849	2.646962201
UG14_0334	-0.20868013	-0.180862126	10.10807191	0.32883483	0.293176472	8.789190389	-0.249138453	-0.123374714	1.844040634
UG14_0335	0.148619546	0.129729379	10.44536257	1.1846664	1.046961223	8.413339562	3.078342333	1.524329582	1.84386115
UG14_0339	0.504514268	0.434072523	9.781520236	1.7606755	1.279473251	4.091476211	-0.835312481	-0.41363865	1.843939104
UG14_0342	0.132406017	0.11622254	10.72332135	0.223753025	0.206114083	10.49651203	-0.70351472	-0.23162033	0.965747935
UG14_0349	0.820152002	0.689189508	8.84584752	0.626928939	0.453194884	4.030022597	NA	NA	NA
UG14_0351	0.383110789	0.355565955	14.45620314	0.603370046	0.568529166	12.07773672	0.303993558	0.150556492	1.844421476
UG14_0363	-0.223696998	-0.183708375	8.075900404	-0.386284609	-0.332854379	7.477035941	-0.91129675	-0.450654933	1.839444582
UG14_0366	-0.296839479	-0.244267712	8.138734014	-0.402836274	-0.325092393	5.743659458	0.372447493	0.184413591	1.843600048
UG14_0369	-0.24388791	-0.149255841	3.495118356	0.509333707	0.313779337	2.693399558	-1.275728468	-0.759627016	2.64833821
UG14_0381	-0.06289512	-0.056101077	11.60319089	-0.677166512	-0.581705987	7.375595522	0.606164399	0.299999258	1.842083923
UG14_0385	0.252636548	0.2291706	12.6757382	0.234708772	0.218049026	11.04244251	1.612817866	0.959257728	2.641883397
UG14_0411	-0.289145412	-0.211505674	5.492637845	-0.754654473	-0.574126472	4.700149759	-0.774163804	-0.254759203	0.965095765
UG14_0417	-0.305508669	-0.251291667	8.125038041	-0.47769027	-0.411535748	7.470468514	-0.693783994	-0.343479538	1.843207476
UG14_0419	-0.200771695	-0.140927938	4.890026168	-0.476444654	-0.324367455	3.424371262	-0.89967157	-0.295893712	0.964321741
UG14_0420	-0.196353249	-0.161692151	8.160925676	-0.682387454	-0.58187339	7.142010709	-0.717934478	-0.355603963	1.844779163
UG14_0421	-0.336671779	-0.292215731	10.17516057	-0.595745182	-0.534912236	9.114172454	0.220212202	0.109081406	1.844990454
UG14_0424	-0.368154036	-0.328711173	11.66179687	-0.605593157	-0.560785897	10.82778426	-0.669351303	-0.3315092	1.844470251
UG14_0426	0.4050922	0.345167138	9.376452681	0.514770473	0.452604319	8.206910304	1.590058852	0.787426947	1.844130091
UG14_0436	-0.237306035	-0.199981384	8.950257425	-0.002110946	-0.001852585	8.134661477	NA	NA	NA
UG14_0437	0.081619831	0.071648322	10.72657776	0.331574635	0.288585344	7.824082353	0.199142644	0.065557101	0.965596218
UG14_0441	0.059411188	0.052421172	10.99455859	0.603211914	0.560375403	11.04001082	0.225683648	0.134370683	2.647842624
UG14_0447	-0.093093399	-0.081831006	10.79623165	-0.178263127	-0.159960482	9.084643438	0.814650945	0.403466184	1.844425065
UG14_0454	0.302813622	0.272801757	12.21591886	0.409781004	0.378722994	10.7024748	0.693728009	0.343356616	1.842286122
UG14_0732	-0.24320621	-0.200250507	8.157161081	0.405164537	0.344692815	7.072145327	1.99888034	0.989526354	1.842931738
UG14_0737	-0.02080815	-0.01839757	11.10478909	0.285666445	0.260096895	9.82274782	0.887313407	0.439371386	1.84380573
UG14_0738	-0.342315861	-0.304304612	11.40672452	-0.668688793	-0.603479535	9.362539288	2.204035854	0.725208716	0.964929523
UG14_0740	0.506236832	0.451970437	11.65788662	-0.039462157	-0.036342928	10.48244093	1.056991326	0.523437296	1.844100723
UG14_0741	-0.177426306	-0.156313726	10.91401404	-0.185495992	-0.168363782	9.654814484	0.425511361	0.251986915	2.617407645
UG14_0743	-0.328408544	-0.284572707	10.09879662	-0.154674761	-0.13876644	9.075281669	0.80592662	0.479807155	2.647406393
UG14_0744	-0.171198155	-0.153564868	11.94224022	0.208754083	0.189393496	9.632516636	-0.488100813	-0.24163985	1.843073008
UG14_0747	0.158885173	0.126021036	7.110944145	-0.187356499	-0.15682204	6.609692866	NA	NA	NA
UG14_0749	-0.241539136	-0.182506452	6.058507809	0.015402398	0.01289413	6.613728968	NA	NA	NA
UG14_0751	-0.133678531	-0.11283682	9.011055575	0.716914609	0.630262438	8.202287991	1.502704869	0.89412559	2.644173767
UG14_0754	-0.08448888	-0.07635919	12.42578471	0.202523927	0.187032206	10.65435818	-0.233423838	-0.138952129	2.646733897
UG14_0756	0.393661278	0.334705714	9.290553756	0.478080199	0.415323659	7.757491781	-0.902108751	-0.296891568	0.965228222
UG14_0757	0.159961811	0.138447618	10.04521739	0.111820537	0.100655306	9.235148399	0.166567695	0.082502067	1.844719923
UG14_0762	-0.36566604	-0.308690109	9.015280083	0.272573384	0.224932508	6.247346616	-1.336970007	-0.662159962	1.844468569
UG14_0763	-0.375659495	-0.323018216	9.756008647	0.619834954	0.539843698	7.849012271	0.044011039	0.021800672	1.844982087
UG14_0765	-0.152359364	-0.136820982	12.01264466	-0.01399203	-0.012804898	10.10811793	-0.472873062	-0.234208999	1.844604595
UG14_0768	-0.262776475	-0.229006207	10.36717669	-0.329392519	-0.295072375	9.00521913	0.041539902	0.020574157	1.844585971
UG14_0769	-0.409515645	-0.367126865	11.90706977	-0.036355263	-0.032609298	9.0654333	NA	NA	NA
UG14_0772	-0.207691873	-0.179868821	10.07324704	0.467673013	0.410619207	8.152173293	1.461567781	0.723870735	1.844474742
UG14_0794	-0.375569811	-0.298406174	7.154512205	-0.166196636	-0.126080462	4.658117073	1.507637967	0.74634891	1.842964405
UG14_0795	-0.282853342	-0.246779247	10.42128286	-0.498454199	-0.437494319	8.138790615	0.01373649	0.006802121	1.843911962
UG14_0800	-0.195828138	-0.166785881	9.358759893	-0.341310253	-0.290417615	7.077208665	-1.979966187	-0.651725531	0.965442966
UG14_0802	0.219194572	0.188178695	9.687688955	0.12239401	0.108967561	8.726682617	-0.574976986	-0.284683515	1.843477449
UG14_0808	1.328588963	1.215993021	13.32067653	0.612498416	0.571111838	11.29451434	1.687601727	0.835661785	1.843850565
UG14_0818	-0.329805985	-0.293189285	11.40778206	-0.58500112	-0.534891346	10.05734058	0.414787721	0.205322318	1.842699844
UG14_0821	0.299099816	0.264310837	11.07629402	-0.038508739	-0.034737385	9.339549511	0.54540756	0.270043946	1.843488431
UG14_0828	-0.232431859	-0.198072753	9.381411665	-0.149635287	-0.134242393	9.074269438	-0.818442107	-0.26935441	0.965219248
UG14_0850	-0.081647561	-0.073789133	12.42385783	0.966880465	0.886934344	10.24483076	-1.158604953	-0.573481634	1.842499887
UG14_0868	-0.009211078	-0.008330786	12.4740606	0.26257842	0.243818628	11.00887273	-0.719343514	-0.356127348	1.843149301
UG14_0871	-0.131789934	-0.110553035	8.783068536	-0.360774417	-0.312463628	7.650556166	0.004130214	0.00204069	1.836548368
UG14_0874	-0.373598854	-0.314722698	8.936773422	-0.700803407	-0.614929094	8.128247271	-0.668818451	-0.220065826	0.964929523
UG14_0888	-0.200668866	-0.172494142	9.742287208	0.075447383	0.068716561	9.840476698	2.040692295	1.010211032	1.842885922
UG14_0892	-0.156209724	-0.134150945	9.701935777	-0.566371647	-0.50455665	8.754199036	-0.658878219	-0.326341198	1.844663978
UG14_0894	0.331921442	0.303085423	13.14690425	0.609075939	0.567171487	11.20250394	0.110923104	0.036510129	0.96539368
UG14_0898	0.45114861	0.410652081	12.91697541	0.618193468	0.575606597	11.19588119	0.005765087	0.002854554	1.843634278
UG14_0916	0.030429631	0.027409446	12.20578827	-0.018327121	-0.016869122	10.44857101	-0.045665119	-0.022614023	1.844100723
UG14_0940	-0.02626378	-0.024014804	13.24819615	0.434407312	0.401605798	10.72199131	1.295791003	0.77141836	2.64719356
UG14_0942	-0.268897164	-0.226434054	8.922582215	-0.635006928	-0.551917863	7.774727417	-0.687881756	-0.226427477	0.965469425
UG14_0946	-0.201381856	-0.173009193	9.718010953	0.411661432	0.379328669	10.51587672	0.260554816	0.085764205	0.965442966
UG14_0951	-0.300889027	-0.26991284	11.94572348	-0.100028153	-0.09142608	10.03632385	0.05641435	0.027941264	1.844585068
UG14_0958	1.056699532	0.921582053	10.40289721	1.043246606	0.954150196	10.07317163	3.023531856	0.995303282	0.965550142
UG14_0962	-0.240637854	-0.198007868	8.1368631	-0.06328739	-0.048123563	4.692648492	-0.392826377	-0.194466805	1.842964405
UG14_0963	-0.274355415	-0.24275847	11.14672517	-0.570258576	-0.430925924	4.601404914	0.628681771	0.311244307	1.843161204
UG14_0966	-0.186698146	-0.168038135	12.15613634	-0.666453961	-0.600724342	9.301655851	-0.799719847	-0.395839108	1.842474581
UG14_0971	-0.002267346	-0.001802772	7.172237261	0.276419732	0.227705992	6.204921899	0.535715479	0.265319428	1.844419567
UG14_0972	-0.17561775	-0.15138196	9.863658121	-0.379969243	-0.332156637	7.985077465	-0.2159868	-0.106719172	1.836630798
UG14_0975	-0.365378972	-0.321058227	10.77736821	0.714573059	0.622534155	7.859440675	-0.051554165	-0.030682329	2.645481446
UG14_0976	0.290206487	0.261304261	12.18145915	0.161594415	0.147687052	10.03218612	2.657272953	1.31574812	1.843666841
UG14_0978	0.072513213	0.063263835	10.42028208	0.796006025	0.724598976	9.810913694	-0.789272895	-0.259806512	0.965493139
UG14_0979	-0.154745271	-0.125269561	7.651418718	0.553270416	0.501414086	9.575881327	1.495924162	0.74080287	1.844099488
UG14_0990	0.000850999	0.000769743	12.48044021	0.284454133	0.263591009	10.87318844	0.964543331	0.47765897	1.844123357
UG14_0993	-0.286986382	-0.257446384	11.94691043	0.523898028	0.475110871	9.610574828	1.531451097	0.50395476	0.96506861
UG14_1001	-0.283174221	-0.24496958	10.02320961	0.315566332	0.276520903	8.075902193	0.031071401	0.015383364	1.843313699
UG14_1003	-0.293817341	-0.250486577	9.397932247	-0.319975548	-0.258161357	5.738647716	-0.069390274	-0.034362948	1.844089788
UG14_1016	-0.013191364	-0.01158629	10.75539545	-0.57153198	-0.517925962	9.572062941	0.047171863	0.015527087	0.965442966
UG14_1020	-0.411178378	-0.358768906	10.42544124	-0.294842809	-0.262500107	8.726872715	-1.244095692	-0.616077152	1.844009382
UG14_1022	-0.270548372	-0.240510585	11.40774362	-0.153849049	-0.140130234	9.842965226	0.936681983	0.463948145	1.84474463
UG14_1023	-0.198481864	-0.178200616	11.99893148	-0.075570163	-0.06965138	10.53063209	0.749809818	0.371393541	1.844790218
UG14_1026	-0.050377133	-0.042919829	9.371729374	-0.580746886	-0.505681742	7.840526158	0.40472766	0.200412149	1.843854982
UG14_1028	-0.058582929	-0.051181467	10.48806203	0.726500251	0.651828715	9.078834409	0.774243798	0.383476995	1.844624344
UG14_1032	-0.29318677	-0.258904034	11.03848367	0.786507465	0.72645508	10.66393531	0.569602771	0.282034596	1.843618599
UG14_1034	-0.278938822	-0.245104324	10.77757666	-0.580848086	-0.505947129	7.85324529	-0.164689932	-0.054207368	0.965393419
UG14_1035	-0.026703131	-0.023733087	11.39498295	-0.400957624	-0.368358243	10.33388044	-0.125646854	-0.074822078	2.648811134
UG14_1041	-0.347659243	-0.303583867	10.46362059	-0.673831223	-0.592341916	8.199334593	-1.679589014	-0.552516175	0.964606392
UG14_1043	-0.333101924	-0.290895303	10.46752234	-0.798994828	-0.724528497	9.606158341	-0.669963375	-0.33184314	1.844779163
UG14_1048	-0.027253487	-0.024724629	12.68289324	0.107390272	0.098828465	10.43720758	0.181626607	0.089917888	1.843131167
UG14_1051	-0.287106655	-0.241674651	8.908374027	-0.702763066	-0.612308015	7.86316941	0.622356679	0.20485498	0.965443633
UG14_1054	-0.180699125	-0.156558351	10.09260877	-0.310833175	-0.281814775	9.597130999	0.601326341	0.296916897	1.834419992
UG14_1058	-0.09325329	-0.084560031	12.65007089	-0.225585051	-0.207603539	10.43823287	0.278935208	0.138112018	1.843602087
UG14_1064	-0.336206418	-0.30159257	11.94535877	-0.687386759	-0.625888002	9.825194432	-0.869803908	-0.430777959	1.844398589
UG14_1073	-0.057598113	-0.051174162	11.37540198	1.28514074	1.009923994	5.229162121	-1.70351597	-0.560765214	0.965531086
UG14_1074	-0.311467455	-0.26221294	8.912911907	-0.20912504	-0.190418882	9.826260942	-0.466097963	-0.153432758	0.965550142
UG14_1076	0.026409949	0.020553247	6.664475981	-0.111037785	-0.089617853	5.745859191	-0.548374501	-0.27140489	1.842165461
UG14_1103	-0.150849373	-0.129519436	9.692673432	0.491795183	0.453001459	10.49320185	0.621926018	0.204545752	0.964321741
UG14_1107	-0.003804404	-0.003246154	9.432956815	0.151478874	0.133309678	8.243689633	2.590284119	1.282410617	1.843231274
UG14_1116	0.461583484	0.421757391	13.19509186	0.743414288	0.694249795	11.40361089	1.71081614	0.847396299	1.844790218
UG14_1146	-0.034022041	-0.030642364	12.19960623	-0.257538758	-0.229831882	8.832023118	-0.720608223	-0.429000146	2.647235785
UG14_1152	-0.05386629	-0.049018591	12.89879557	0.438532302	0.406154174	10.83875064	-0.605096852	-0.29955626	1.843030761
UG14_1155	-0.258538962	-0.194706499	5.996426122	-0.576393516	-0.45331038	5.243119882	0.105686713	0.052343713	1.844490659
UG14_1156	0.199006037	0.178439377	11.91826141	0.238563139	0.214733548	9.233071935	0.07979877	0.047509933	2.647629677
UG14_1169	0.211835546	0.185854	10.69873201	-0.280809373	-0.252891326	9.258410957	-0.612111743	-0.302929987	1.841944733
UG14_1173	0.246291476	0.213479539	10.11234207	0.595501832	0.534119423	9.06338891	0.203660009	0.121251843	2.64755574
UG14_1188	-0.42772938	-0.379988172	11.36998114	-0.612494994	-0.552196737	9.311447522	1.691434534	0.836942035	1.841399068
UG14_1192	0.043776945	0.03996338	13.12773707	-0.217534884	-0.202060013	11.03107093	0.045983942	0.022776581	1.844783361
UG14_1198	-0.014708573	-0.012983202	11.01583835	-0.28453065	-0.258811042	9.770119366	-0.811357552	-0.401589567	1.842392827
UG14_1215	0.478634371	0.394151818	8.161564935	0.578649952	0.467737162	5.778034228	0.712094591	0.423943346	2.647392174
UG14_1219	-0.303004934	-0.252286485	8.52228555	-0.178491637	-0.153541936	7.420834729	-0.475805409	-0.23561891	1.84400518
UG14_1230	-0.291158279	-0.256122298	10.83434534	1.113692929	0.810902422	4.11476492	-0.704979869	-0.231854871	0.964283166
UG14_1231	-0.262170464	-0.231435786	11.02021964	8.14E-05	7.54E-05	10.85675213	1.045775849	0.622474235	2.646245262
UG14_1233	-0.436087526	-0.368116444	9.01298802	-0.127952048	-0.110310905	7.494276192	-1.369219126	-0.815289658	2.648296445
UG14_1237	-0.247911693	-0.224036396	12.41962467	0.364709563	0.335588297	10.42917422	1.791644137	1.066527738	2.64673918
UG14_1239	-0.404853299	-0.332676804	8.094186259	-0.68969989	-0.586884637	7.0785285	-0.73160871	-0.435355429	2.644701648
UG14_1245	-0.196764486	-0.1756641	11.6551565	-0.514194404	-0.467990418	9.801953511	-0.480288724	-0.285919677	2.647018171
UG14_1252	0.024347753	0.022366807	13.60532957	1.470715696	1.349944636	10.28126894	0.508111552	0.251599869	1.843779799
UG14_1254	0.114520214	0.096480036	8.939563043	0.35585583	0.312278635	8.131750904	2.283112391	1.130623565	1.844081582
UG14_1257	0.014426826	0.012668609	10.74398757	-0.789191493	-0.706738157	8.990401742	-0.303075856	-0.180454665	2.648004732
UG14_1264	1.138337753	1.002025726	10.86911514	1.555161344	1.405045541	9.417532628	0.223152194	0.132854298	2.647448777
UG14_1265	-0.369298136	-0.314240641	9.322064738	-0.108531553	-0.098597131	9.702876658	-0.557777325	-0.276078962	1.842410569
UG14_1267	0.551576919	0.500487237	12.6955106	0.955254477	0.88257338	10.68227651	-0.546817236	-0.17990292	0.964776938
UG14_1269	1.30391065	1.193616546	13.33400959	0.733427014	0.682869582	11.19262223	0.118519295	0.058669781	1.842815675
UG14_1271	-0.262938012	-0.231006425	10.76912033	-0.408688634	-0.364598709	8.817052863	1.168933063	0.578722386	1.843238451
UG14_1283	0.218686345	0.195236409	11.65554484	-0.415712903	-0.380287534	10.08483228	-0.761498767	-0.376923606	1.842499887
UG14_1285	-0.326665703	-0.291719841	11.67240413	-0.764061212	-0.695540527	9.812529581	-0.419718769	-0.249835054	2.646405511
UG14_1286	-0.236193975	-0.206300705	10.47567282	-0.249782063	-0.209718556	6.693111967	-1.81162234	-0.897104131	1.84396245
UG14_1288	0.202752594	0.177027048	10.45780551	-0.165749042	-0.150899327	9.817782007	0.160192446	0.095346581	2.645987016
UG14_1297	-0.437034	-0.405395568	14.4094529	-0.283740587	-0.265670542	11.59365047	-0.277985124	-0.165487524	2.647045072
UG14_1307	-0.020938907	-0.018031035	9.819357	0.098272581	0.079539967	5.805835975	-1.153956622	-0.571232834	1.842802475
UG14_1309	0.569560053	0.49919406	10.64706167	0.576320113	0.519434013	9.297292892	0.348897988	0.172709552	1.842758197
UG14_1310	-0.415693545	-0.36749326	11.09842252	-0.485191871	-0.439825699	9.588814687	0.601287105	0.357870583	2.645737965
UG14_1318	-0.241680171	-0.211283906	10.52021439	-0.493585722	-0.443161949	9.11175421	-0.117603749	-0.058255238	1.845024688
UG14_1321	0.012879587	0.011718379	12.88598193	0.281496127	0.259919012	10.64355325	-0.680986602	-0.224116945	0.965219248
UG14_1334	-0.424540828	-0.35341998	8.516600886	0.013161424	0.011932059	9.594261919	1.385087124	0.455838175	0.965211277
UG14_1337	0.286230699	0.22768433	7.183511744	0.068801656	0.058527685	7.069481088	-0.676689045	-0.335172083	1.844755485
UG14_1341	0.175913425	0.149924764	9.38561283	0.814343059	0.641096349	5.261326144	1.532030298	0.504264867	0.96539368
